Zaman,Dosya,Kural,Icerik
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:07:31.049526-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:07:31.049526-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:07:31.072965-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:07:31.072965-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:07:31.638975-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:07:31.638975-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:08:35.601954-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:08:35.601954-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:08:35.602446-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:08:35.602446-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:08:36.230307-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:08:36.230307-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:08:50.031691-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:08:50.031691-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:08:50.032670-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:08:50.032670-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:08:50.511085-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:08:50.511085-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:09:01.180267-05:00 kali CRON[158277]: pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:09:01.219109-05:00 kali CRON[158277]: pam_unix(cron:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:10:31.560234-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:10:31.560234-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:10:31.582135-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:10:31.582135-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:15:01.917321-05:00 kali CRON[160722]: pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:15:01.936891-05:00 kali CRON[160722]: pam_unix(cron:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:17:01.967814-05:00 kali CRON[161683]: pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:17:02.014193-05:00 kali CRON[161683]: pam_unix(cron:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,failed,2026-01-31T12:22:07.672625-05:00 kali xfce4-screensaver-dialog: pam_unix(xfce4-screensaver:account): setuid failed: Operation not permitted
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:22:31.925605-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:22:31.925605-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:22:31.927283-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:22:31.927283-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,failed,2026-01-31T12:22:47.827987-05:00 kali unix_chkpwd[162305]: password check failed for user (root)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,password,2026-01-31T12:22:47.827987-05:00 kali unix_chkpwd[162305]: password check failed for user (root)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:22:47.827987-05:00 kali unix_chkpwd[162305]: password check failed for user (root)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,failure,2026-01-31T12:22:47.829988-05:00 kali su: pam_unix(su:auth): authentication failure; logname=drk uid=1000 euid=0 tty=/dev/pts/5 ruser=drk rhost=  user=root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:22:47.829988-05:00 kali su: pam_unix(su:auth): authentication failure; logname=drk uid=1000 euid=0 tty=/dev/pts/5 ruser=drk rhost=  user=root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,password,2026-01-31T12:22:47.830472-05:00 kali su: pam_winbind(su:auth): getting password (0x00000388)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,password,2026-01-31T12:22:47.830737-05:00 kali su: pam_winbind(su:auth): pam_get_item returned a password
Sat Jan 31 17:59:25 2026,/var/log/auth.log,failed,"2026-01-31T12:22:47.830906-05:00 kali su: pam_winbind(su:auth): request wbcLogonUser failed: WBC_ERR_WINBIND_NOT_AVAILABLE, PAM error: PAM_AUTHINFO_UNAVAIL (9)!"
Sat Jan 31 17:59:25 2026,/var/log/auth.log,error,"2026-01-31T12:22:47.830906-05:00 kali su: pam_winbind(su:auth): request wbcLogonUser failed: WBC_ERR_WINBIND_NOT_AVAILABLE, PAM error: PAM_AUTHINFO_UNAVAIL (9)!"
Sat Jan 31 17:59:25 2026,/var/log/auth.log,error,"2026-01-31T12:22:47.831019-05:00 kali su: pam_winbind(su:auth): internal module error (retval = PAM_AUTHINFO_UNAVAIL(9), user = 'root')"
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,"2026-01-31T12:22:47.831019-05:00 kali su: pam_winbind(su:auth): internal module error (retval = PAM_AUTHINFO_UNAVAIL(9), user = 'root')"
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:22:49.274576-05:00 kali su[162295]: FAILED SU (to root) drk on pts/5
Sat Jan 31 17:59:25 2026,/var/log/auth.log,failed,2026-01-31T12:23:06.621647-05:00 kali unix_chkpwd[162469]: password check failed for user (root)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,password,2026-01-31T12:23:06.621647-05:00 kali unix_chkpwd[162469]: password check failed for user (root)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:23:06.621647-05:00 kali unix_chkpwd[162469]: password check failed for user (root)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,failure,2026-01-31T12:23:06.623391-05:00 kali su: pam_unix(su:auth): authentication failure; logname=drk uid=1000 euid=0 tty=/dev/pts/5 ruser=drk rhost=  user=root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:23:06.623391-05:00 kali su: pam_unix(su:auth): authentication failure; logname=drk uid=1000 euid=0 tty=/dev/pts/5 ruser=drk rhost=  user=root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,password,2026-01-31T12:23:06.624102-05:00 kali su: pam_winbind(su:auth): getting password (0x00000388)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,password,2026-01-31T12:23:06.624356-05:00 kali su: pam_winbind(su:auth): pam_get_item returned a password
Sat Jan 31 17:59:25 2026,/var/log/auth.log,failed,"2026-01-31T12:23:06.624499-05:00 kali su: pam_winbind(su:auth): request wbcLogonUser failed: WBC_ERR_WINBIND_NOT_AVAILABLE, PAM error: PAM_AUTHINFO_UNAVAIL (9)!"
Sat Jan 31 17:59:25 2026,/var/log/auth.log,error,"2026-01-31T12:23:06.624499-05:00 kali su: pam_winbind(su:auth): request wbcLogonUser failed: WBC_ERR_WINBIND_NOT_AVAILABLE, PAM error: PAM_AUTHINFO_UNAVAIL (9)!"
Sat Jan 31 17:59:25 2026,/var/log/auth.log,error,"2026-01-31T12:23:06.624661-05:00 kali su: pam_winbind(su:auth): internal module error (retval = PAM_AUTHINFO_UNAVAIL(9), user = 'root')"
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,"2026-01-31T12:23:06.624661-05:00 kali su: pam_winbind(su:auth): internal module error (retval = PAM_AUTHINFO_UNAVAIL(9), user = 'root')"
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:23:08.830965-05:00 kali su[162459]: FAILED SU (to root) drk on pts/5
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:23:33.241427-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:23:33.241427-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:23:33.952508-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:23:33.952508-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:23:33.954042-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:23:33.954042-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:25:01.123042-05:00 kali CRON[163389]: pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:25:01.160892-05:00 kali CRON[163389]: pam_unix(cron:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:26:10.203407-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:26:10.203407-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:26:10.204535-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:26:10.204535-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:29:11.212544-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:29:11.212544-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:29:11.218612-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:29:11.218612-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:33:14.083443-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:33:14.083443-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:33:14.085670-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:33:14.085670-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:33:32.785238-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:33:32.785238-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:33:33.756983-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:33:33.756983-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:33:33.758080-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:33:33.758080-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:34:02.198377-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:34:02.198377-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:34:02.200457-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:34:02.200457-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:34:33.299423-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:34:33.299423-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:35:01.179762-05:00 kali CRON[166949]: pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:35:01.188302-05:00 kali CRON[166949]: pam_unix(cron:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:35:33.688176-05:00 kali sudo:      drk : TTY=pts/10 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=/usr/bin/su
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:35:33.688176-05:00 kali sudo:      drk : TTY=pts/10 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=/usr/bin/su
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:35:33.688462-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:35:33.688462-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:35:33.696121-05:00 kali su[167244]: (to root) root on pts/11
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:35:33.697590-05:00 kali su[167244]: pam_unix(su:session): session opened for user root(uid=0) by drk(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:35:52.664990-05:00 kali sudo:     root : TTY=pts/11 ; PWD=/home/drk/Desktop/samet_duruk_log_projesi ; USER=root ; COMMAND=/usr/bin/docker build -t samet_duruk_log_projesi .
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:35:52.664990-05:00 kali sudo:     root : TTY=pts/11 ; PWD=/home/drk/Desktop/samet_duruk_log_projesi ; USER=root ; COMMAND=/usr/bin/docker build -t samet_duruk_log_projesi .
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:35:52.665263-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:35:52.665263-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:35:55.074267-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:35:55.074267-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:35:59.138271-05:00 kali sudo:     root : TTY=pts/11 ; PWD=/home/drk/Desktop/samet_duruk_log_projesi ; USER=root ; COMMAND=/usr/bin/docker run -it -v /var/log:/var/log -v /home/drk/Desktop/samet_duruk_log_projesi:/app samet_duruk_log_projesi
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:35:59.138271-05:00 kali sudo:     root : TTY=pts/11 ; PWD=/home/drk/Desktop/samet_duruk_log_projesi ; USER=root ; COMMAND=/usr/bin/docker run -it -v /var/log:/var/log -v /home/drk/Desktop/samet_duruk_log_projesi:/app samet_duruk_log_projesi
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:35:59.138909-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:35:59.138909-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:36:07.566388-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:36:07.566388-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:36:29.481110-05:00 kali sudo:     root : TTY=pts/11 ; PWD=/home/drk/Desktop/samet_duruk_log_projesi ; USER=root ; COMMAND=/usr/bin/docker build -t samet_duruk_log_projesi .
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:36:29.481110-05:00 kali sudo:     root : TTY=pts/11 ; PWD=/home/drk/Desktop/samet_duruk_log_projesi ; USER=root ; COMMAND=/usr/bin/docker build -t samet_duruk_log_projesi .
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:36:29.482711-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:36:29.482711-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:36:35.568253-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:36:35.568253-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:36:38.102588-05:00 kali sudo:     root : TTY=pts/11 ; PWD=/home/drk/Desktop/samet_duruk_log_projesi ; USER=root ; COMMAND=/usr/bin/docker build -t samet_duruk_log_projesi .
